Accession,BioSample,Organism_Name,Species,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,Host,Collection_Date
MT599559,,East African cassava mosaic virus,Begomovirus manihotisafricaense,MOP22,,"East African cassava mosaic virus isolate MOP22 Rep (AC1) gene, partial cds",484,partial,Gabon,Gabon,Manihot esculenta,2006-10
MT599560,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,MOP25,,"East African cassava mosaic virus - Uganda isolate MOP25 Rep (AC1) gene, partial cds",484,partial,Gabon,Gabon,Manihot esculenta,2006-10
MT599562,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,MOP33,,"East African cassava mosaic virus - Uganda isolate MOP33 Rep (AC1) gene, partial cds",484,partial,Gabon,Gabon,Manihot esculenta,2006-10
MT599565,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,MOP36,,"East African cassava mosaic virus-Uganda2 Severe isolate MOP36 Rep (AC1) gene, partial cds",484,partial,Gabon,Gabon,Manihot esculenta,2006-10
MT599573,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,MOP70,,"East African cassava mosaic virus - Uganda isolate MOP70 Rep (AC1) gene, partial cds",484,partial,Gabon,Gabon,Manihot esculenta,2006-10
MT599593,,East African cassava mosaic virus,Begomovirus manihotisafricaense,MVL20,,"East African cassava mosaic virus isolate MVL20 Rep (AC1) gene, partial cds",484,partial,Gabon,Gabon,Manihot esculenta,2014-05
MT599594,,East African cassava mosaic virus,Begomovirus manihotisafricaense,MVL21,,"East African cassava mosaic virus isolate MVL21 Rep (AC1) gene, partial cds",484,partial,Gabon,Gabon,Manihot esculenta,2014-05
MT599609,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,MVL73,,"East African cassava mosaic virus - Uganda isolate MVL73 Rep (AC1) gene, partial cds",484,partial,Gabon,Gabon,Manihot esculenta,2014-05
MT599633,,East African cassava mosaic virus,Begomovirus manihotisafricaense,NBD62,,"East African cassava mosaic virus isolate NBD62 Rep (AC1) gene, partial cds",484,partial,Gabon,Gabon,Manihot esculenta,2006-09
MN103536,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-Nyangezi,,"East African cassava mosaic virus isolate EACMV-Nyangezi replication enhancer protein (AC3) gene, complete cds",1071,partial,Democratic Republic of the Congo: Sud-Kivu,Democratic Republic of the Congo,,2018-12-15
MK896262,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 31,,"East African cassava mosaic virus isolate ZARI 31 movement protein-like gene, partial sequence",515,partial,Zambia,Zambia,Manihot esculenta,2013-02-24
MK896263,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 32,,"East African cassava mosaic virus isolate ZARI 32 movement protein-like gene, partial sequence",518,partial,Zambia,Zambia,Manihot esculenta,2013-02-24
MK896264,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 36,,"East African cassava mosaic virus isolate ZARI 36 movement protein-like gene, partial sequence",515,partial,Zambia,Zambia,Manihot esculenta,2013-02-24
MK896265,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 37,,"East African cassava mosaic virus isolate ZARI 37 movement protein-like gene, partial sequence",520,partial,Zambia,Zambia,Manihot esculenta,2013-02-24
MK896266,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 38,,"East African cassava mosaic virus isolate ZARI 38 movement protein-like gene, partial sequence",523,partial,Zambia,Zambia,Manihot esculenta,2013-02-24
MK896267,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 39,,"East African cassava mosaic virus isolate ZARI 39 movement protein-like gene, partial sequence",522,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896268,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 40,,"East African cassava mosaic virus isolate ZARI 40 movement protein-like gene, partial sequence",516,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896269,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 41,,"East African cassava mosaic virus isolate ZARI 41 movement protein-like gene, partial sequence",520,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896270,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 42,,"East African cassava mosaic virus isolate ZARI 42 movement protein-like gene, partial sequence",521,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896271,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 43,,"East African cassava mosaic virus isolate ZARI 43 movement protein-like gene, partial sequence",522,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896272,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 44,,"East African cassava mosaic virus isolate ZARI 44 movement protein-like gene, partial sequence",520,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896273,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 45,,"East African cassava mosaic virus isolate ZARI 45 movement protein-like gene, partial sequence",520,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896274,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 46,,"East African cassava mosaic virus isolate ZARI 46 movement protein-like gene, partial sequence",519,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896275,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 47,,"East African cassava mosaic virus isolate ZARI 47 movement protein-like gene, partial sequence",534,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896276,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 48,,"East African cassava mosaic virus isolate ZARI 48 movement protein-like gene, partial sequence",517,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896277,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 49,,"East African cassava mosaic virus isolate ZARI 49 movement protein-like gene, partial sequence",515,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896278,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 50,,"East African cassava mosaic virus isolate ZARI 50 movement protein-like gene, partial sequence",520,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896279,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 51,,"East African cassava mosaic virus isolate ZARI 51 movement protein-like gene, partial sequence",516,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896280,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 52,,"East African cassava mosaic virus isolate ZARI 52 movement protein-like gene, partial sequence",515,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896281,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 53,,"East African cassava mosaic virus isolate ZARI 53 movement protein-like gene, partial sequence",521,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896282,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 54,,"East African cassava mosaic virus isolate ZARI 54 movement protein-like gene, partial sequence",521,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896283,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 55,,"East African cassava mosaic virus isolate ZARI 55 movement protein-like gene, partial sequence",521,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896284,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 56,,"East African cassava mosaic virus isolate ZARI 56 movement protein-like gene, partial sequence",518,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896285,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 57,,"East African cassava mosaic virus isolate ZARI 57 movement protein-like gene, partial sequence",516,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896286,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 58,,"East African cassava mosaic virus isolate ZARI 58 movement protein-like gene, partial sequence",521,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896287,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 59,,"East African cassava mosaic virus isolate ZARI 59 movement protein-like gene, partial sequence",516,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MK896288,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZARI 60,,"East African cassava mosaic virus isolate ZARI 60 movement protein-like gene, partial sequence",516,partial,Zambia,Zambia,Manihot esculenta,2013-02-25
MH646694,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMVCM_GH:AK18B:13,DNA-B,"East African cassava mosaic virus isolate EACMVCM_GH:AK18B:13 segment DNA-B, complete sequence",2733,complete,Ghana,Ghana,Manihot esculenta,2013-08
MK059411,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_cmd4C,DNA-A,"East African cassava mosaic virus isolate EACMV_cmd4C segment DNA-A, complete sequence",2801,partial,,,,
MK059412,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_cmd16E,DNA-A,"East African cassava mosaic virus isolate EACMV_cmd16E segment DNA-A, complete sequence",2801,partial,,,,
MK059413,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_37E,DNA-A,"East African cassava mosaic virus isolate EACMV_37E segment DNA-A, complete sequence",2801,partial,,,,
MK059414,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMVUG_2W,DNA-A,"East African cassava mosaic virus (Uganda variant) isolate EACMVUG_2W segment DNA-A, complete sequence",2799,partial,,,,
MK059415,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMVUG_40W,DNA-A,"East African cassava mosaic virus (Uganda variant) isolate EACMVUG_40W segment DNA-A, complete sequence",2799,partial,,,,
MK059416,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMVUG_cmd11N,DNA-A,"East African cassava mosaic virus (Uganda variant) isolate EACMVUG_cmd11N segment DNA-A, complete sequence",2799,partial,,,,
MK059417,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMVUG_66N,DNA-A,"East African cassava mosaic virus (Uganda variant) isolate EACMVUG_66N segment DNA-A, complete sequence",2799,partial,,,,
MK059418,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMVUG_cmd9N,DNA-A,"East African cassava mosaic virus (Uganda variant) isolate EACMVUG_cmd9N segment DNA-A, complete sequence",2799,partial,,,,
MG250161,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMVKE_GH:KW11A:13,DNA-A,"East African cassava mosaic virus isolate EACMVKE_GH:KW11A:13, complete genome",2799,complete,Ghana,Ghana,Manihot esculenta,2013-08
MG250162,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMVKE_GH:KW12A:13,DNA-A,"East African cassava mosaic virus isolate EACMVKE_GH:KW12A:13, complete genome",2799,complete,Ghana,Ghana,Manihot esculenta,2013-08
MG250163,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMVKE_GH:KW10A:13,DNA-A,"East African cassava mosaic virus isolate EACMVKE_GH:KW10A:13, complete genome",2799,complete,Ghana,Ghana,Manihot esculenta,2013-08
MG250164,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMVCMGH:AK18A:13,DNA-A,"East African cassava mosaic virus isolate EACMVCMGH:AK18A:13, complete genome",2801,complete,Ghana,Ghana,Manihot esculenta,2013-08
MH379641,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG_2S-R,DNA-B,"East African cassava mosaic virus (Uganda variant) isolate EACMV-UG_2S-R segment DNA-B, complete sequence",2774,partial,Kenya,Kenya,Markhamia zanzibarica,2017-05-15
MF974568,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG_2S-R,DNA-A,"East African cassava mosaic virus (Uganda variant) isolate EACMV-UG_2S-R segment DNA-A, complete sequence",2798,complete,Kenya,Kenya,Markhamia zanzibarica,2017-05-15
MF067253,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Kch:Mg4:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Kch:Mg4:17 segment DNA A, complete sequence",2816,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067254,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Kih:Mg5:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Kih:Mg5:17 segment DNA A, complete sequence",2801,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067255,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Krm:Mg11:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Krm:Mg11:17 segment DNA A, complete sequence",2800,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067256,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Krm:Mg12:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Krm:Mg12:17 segment DNA A, complete sequence",2801,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067257,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Krm:Mg13:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Krm:Mg13:17 segment DNA A, complete sequence",2801,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067258,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Kel:Mg17:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Kel:Mg17:17 segment DNA A, complete sequence",2801,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067259,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Shi:Mg24:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Shi:Mg24:17 segment DNA A, complete sequence",2799,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067260,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Kim:Mg25:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Kim:Mg25:17 segment DNA A, complete sequence",2801,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067261,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Mas:Mg30:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Mas:Mg30:17 segment DNA A, complete sequence",2809,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067262,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Mas:Mg31:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Mas:Mg31:17 segment DNA A, complete sequence",2801,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067263,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Kan:Mg35:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Kan:Mg35:17 segment DNA A, complete sequence",2801,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067264,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Eng:Mg38:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Eng:Mg38:17 segment DNA A, complete sequence",2801,complete,Tanzania,Tanzania,Manihot glaziovii,2015
MF067265,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV_TZ:Mam:Mg1:17,DNA A,"East African cassava mosaic virus isolate EACMV_TZ:Mam:Mg1:17 segment DNA A, complete sequence",2814,complete,Tanzania,Tanzania,Manihot glaziovii,2015
KT869096,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZM-W377,,"East African cassava mosaic virus isolate ZM-W377 coat protein gene, partial cds",510,partial,Zambia,Zambia,Manihot esculenta,2014
KT869123,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZM-N415-2,DNA-A,"East African cassava mosaic virus isolate ZM-N415-2 segment DNA-A, complete sequence",2802,partial,Zambia,Zambia,Manihot esculenta,2014
KT869124,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZM-N415-4,DNA-A,"East African cassava mosaic virus isolate ZM-N415-4 segment DNA-A, complete sequence",2802,partial,Zambia,Zambia,Manihot esculenta,2014
KT869125,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZM-N417-7,DNA-A,"East African cassava mosaic virus isolate ZM-N417-7 segment DNA-A, complete sequence",2801,partial,Zambia,Zambia,Manihot esculenta,2014
KT869126,,East African cassava mosaic virus,Begomovirus manihotisafricaense,ZM-N417-9,DNA-A,"East African cassava mosaic virus isolate ZM-N417-9 segment DNA-A, complete sequence",2801,partial,Zambia,Zambia,Manihot esculenta,2014
KT799138,,Deinbollia mosaic virus DB_T0,Begomovirus manihotisafricaense,DB_T0,A,"Deinbollia mosaic virus DB_T0 segment A, complete sequence",2761,complete,Tanzania,Tanzania,,2012-04-20
KT780439,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,GQ:Bioko:GQ006:13,DNA-B,"East African cassava mosaic virus - Uganda isolate GQ:Bioko:GQ006:13 segment DNA-B, complete sequence",2775,complete,Equatorial Guinea,Equatorial Guinea,Manihot esculenta,2013-12-15
KT780440,,East African cassava mosaic virus - Uganda,Begomovirus manihotisafricaense,GQ:Bioko:GQ006:13,DNA-A,"East African cassava mosaic virus - Uganda isolate GQ:Bioko:GQ006:13 segment DNA-A, complete sequence",2798,complete,Equatorial Guinea,Equatorial Guinea,Manihot esculenta,2013-12-15
