Accession,BioSample,Organism_Name,Species,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,Host,Collection_Date
KJ887905.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG97A3:07,A,"African cassava mosaic virus isolate MG:MG97A3:07 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2007-03-02
KJ887906.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG98A3:07,A,"African cassava mosaic virus isolate MG:MG98A3:07 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2007-03-02
KJ887907.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG99A2:07,A,"African cassava mosaic virus isolate MG:MG99A2:07 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2007-03-02
KJ887908.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG100A1:07,A,"African cassava mosaic virus isolate MG:MG100A1:07 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2007-03-02
KJ887909.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG101A1:07,A,"African cassava mosaic virus isolate MG:MG101A1:07 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2007-03-02
KJ887910.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG102A1:07,A,"African cassava mosaic virus isolate MG:MG102A1:07 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2007-03-02
KJ887911.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG103A2:07,A,"African cassava mosaic virus isolate MG:MG103A2:07 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2007-03-02
KJ887912.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG104A1:07,A,"African cassava mosaic virus isolate MG:MG104A1:07 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2007-03-02
KJ887913.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG105A1:07,A,"African cassava mosaic virus isolate MG:MG105A1:07 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2007-03-02
KJ887914.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG112A2:09,A,"African cassava mosaic virus isolate MG:MG112A2:09 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2009-05-27
KJ887943.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG177A1:09,A,"African cassava mosaic virus isolate MG:MG177A1:09 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2009-06-03
KJ887954.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG214A2:08,A,"African cassava mosaic virus isolate MG:MG214A2:08 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2008-05-09
KJ887955.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG215A1:08,A,"African cassava mosaic virus isolate MG:MG215A1:08 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2008-10-09
KJ887956.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG215A2:09,A,"African cassava mosaic virus isolate MG:MG215A2:09 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2008-10-09
KJ887966.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG249A1:10,A,"African cassava mosaic virus isolate MG:MG249A1:10 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2010-04-29
KJ887974.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG306A2:10,A,"African cassava mosaic virus isolate MG:MG306A2:10 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2010-05-05
KJ887975.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG306A4:10,A,"African cassava mosaic virus isolate MG:MG306A4:10 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2010-05-05
KJ887976.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG307A1:10,A,"African cassava mosaic virus isolate MG:MG307A1:10 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2010-05-05
KJ887977.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG309A1:10,A,"African cassava mosaic virus isolate MG:MG309A1:10 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2010-05-05
KJ887978.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG310A1:10,A,"African cassava mosaic virus isolate MG:MG310A1:10 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2010-05-05
KJ887979.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG311A2:10,A,"African cassava mosaic virus isolate MG:MG311A2:10 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2010-05-05
KJ887980.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG318A1:10,A,"African cassava mosaic virus isolate MG:MG318A1:10 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2010-05-06
KJ887995.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG343A10:11,A,"African cassava mosaic virus isolate MG:MG343A10:11 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2011-05-23
KJ887997.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG349A3:11,A,"African cassava mosaic virus isolate MG:MG349A3:11 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2011-05-23
KJ888008.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG408A1:11,A,"African cassava mosaic virus isolate MG:MG408A1:11 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2011-05-25
KJ888059.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG619A7:11,A,"African cassava mosaic virus isolate MG:MG619A7:11 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-03
KJ888062.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG624A1:11,A,"African cassava mosaic virus isolate MG:MG624A1:11 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-03
KJ888067.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG632A2:11,A,"African cassava mosaic virus isolate MG:MG632A2:11 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888070.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG638A4:11,A,"African cassava mosaic virus isolate MG:MG638A4:11 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888075.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG648A1:11,A,"African cassava mosaic virus isolate MG:MG648A1:11 segment A, complete sequence",2783,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888080.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG650A1:11,A,"African cassava mosaic virus isolate MG:MG650A1:11 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888082.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG652A9:11,A,"African cassava mosaic virus isolate MG:MG652A9:11 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888086.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG656A1:11,A,"African cassava mosaic virus isolate MG:MG656A1:11 segment A, complete sequence",2782,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-04
KJ888088.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG688A3:11,A,"African cassava mosaic virus isolate MG:MG688A3:11 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-06
KJ888096.1,,Begomovirus manihotis,Begomovirus manihotis,MG:MG729A4:11,A,"African cassava mosaic virus isolate MG:MG729A4:11 segment A, complete sequence",2781,complete,Madagascar,Madagascar,Manihot esculenta,2011-07-09
KJ888098.1,,Begomovirus manihotis,Begomovirus manihotis,TD:TD3A:08,A,"African cassava mosaic virus isolate TD:TD3A:08 segment A, complete sequence",2780,complete,Chad,Chad,Manihot esculenta,2008
KJ888099.1,,Begomovirus manihotis,Begomovirus manihotis,TD:TD4AB:08,A,"African cassava mosaic virus isolate TD:TD4AB:08 segment A, complete sequence",2729,complete,Chad,Chad,Manihot esculenta,2008
KJ888100.1,,Begomovirus manihotis,Begomovirus manihotis,TD:TD6AB:08,A,"African cassava mosaic virus isolate TD:TD6AB:08 segment A, complete sequence",2782,complete,Chad,Chad,Manihot esculenta,2008
HG530110.1,,Begomovirus manihotis,Begomovirus manihotis,KE:mtw:CMD-MI64:12,DNA A,"African cassava mosaic virus DNA A complete sequence, isolate KE:mtw:CMD-MI64:12",2780,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530111.1,,Begomovirus manihotis,Begomovirus manihotis,KE:mtw:CMD-MI79:12,DNA A,"African cassava mosaic virus DNA A complete sequence, isolate KE:mtw:CMD-MI79:12",2780,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530117.1,,Begomovirus manihotis,Begomovirus manihotis,KE:mtw:CMD-MI73:12,DNA B,"African cassava mosaic virus DNA B complete sequence, isolate KE:mtw:CMD-MI73:12",2724,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530118.1,,Begomovirus manihotis,Begomovirus manihotis,KE:mtw:CMD-MI74:12,DNA B,"African cassava mosaic virus DNA B complete sequence, isolate KE:mtw:CMD-MI74:12",2706,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530119.1,,Begomovirus manihotis,Begomovirus manihotis,KE:mtw:CMD-MI77:12,DNA B,"African cassava mosaic virus DNA B complete sequence, isolate KE:mtw:CMD-MI77:12",2724,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530120.1,,Begomovirus manihotis,Begomovirus manihotis,KE:mtw:CMD-MI75:12,DNA B,"African cassava mosaic virus DNA B complete sequence, isolate KE:mtw:CMD-MI75:12",2725,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530121.1,,Begomovirus manihotis,Begomovirus manihotis,KE:mtw:CMD-MI83:12,DNA B,"African cassava mosaic virus DNA B complete sequence, isolate KE:mtw:CMD-MI83:12",2724,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
HG530122.1,,Begomovirus manihotis,Begomovirus manihotis,KE:mtw:CMD-MI92:12,DNA B,"African cassava mosaic virus DNA B complete sequence, isolate KE:mtw:CMD-MI92:12",2723,complete,Kenya:Mtwapa,Kenya,Manihot esculenta,2012
JX658682.1,,Begomovirus manihotis,Begomovirus manihotis,,,"UNVERIFIED: African cassava mosaic virus clone ACMV[Ma:07:4N] AV2 gene, complete cds; CP-like gene, complete sequence; and REn, TrAP, and Rep genes, complete cds",2812,complete,Malawi,Malawi,Manihot esculenta,
HE979758.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI17:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI17:12], complete genome",2781,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979759.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI19:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI19:12], complete genome",2781,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979760.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI22:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI22:12], complete genome",2780,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979761.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI24:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI24:12], complete genome",2781,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979762.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI26:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI26:12], complete genome",2781,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979763.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI27:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI27:12], complete genome",2781,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979764.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI28:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI28:12], complete genome",2781,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979765.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI29:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI29:12], complete genome",2781,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979766.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI31:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI31:12], complete genome",2780,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979767.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI33:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI33:12], complete genome",2781,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979768.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI34:12],DNA-A,"African cassava mosaic virus segment DNA-A, isolate ACMV-[UG:Nam:CMD-MI34:12], complete genome",2781,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979781.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI1:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI1:12]DNA-B, complete genome",2724,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979782.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI3:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI3:12]DNA-B, complete genome",2725,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979783.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI6:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI6:12]DNA-B, complete genome",2725,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979784.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI10:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI10:12]DNA-B, complete genome",2725,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979785.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI12:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI12:12]DNA-B, complete genome",2725,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979786.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI18:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI18:12]DNA-B, complete genome",2724,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979787.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI20:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI20:12]DNA-B, complete genome",2724,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979788.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI21:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI21:12]DNA-B, complete genome",2724,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979789.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI23:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI23:12]DNA-B, complete genome",2724,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979790.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI25:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI25:12]DNA-B, complete genome",2725,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979791.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI30:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI30:12]DNA-B, complete genome",2724,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979792.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI32:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI32:12]DNA-B, complete genome",2724,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979793.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI35:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI35:12]DNA-B, complete genome",2725,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979794.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI36:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI36:12]DNA-B, complete genome",2725,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979795.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI37:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI37:12]DNA-B, complete genome",2724,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HE979796.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[UG:Nam:CMD-MI38:12]DNA-B,DNA-B,"African cassava mosaic virus segment DNA-B, isolate ACMV-[UG:Nam:CMD-MI38:12]DNA-B, complete genome",2724,complete,Uganda:Namulonge,Uganda,Manihot esculenta,2012
HM468428.1,,Begomovirus manihotis,Begomovirus manihotis,,,"African cassava mosaic virus strain Pakistan/Multan/Tomentosum/08, complete genome",2790,complete,Pakistan,Pakistan,Gossypium tomentosum,2008-04
JN053421.1,,Begomovirus manihotis,Begomovirus manihotis,K1J1,DNA-A,"African cassava mosaic virus isolate K1J1 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Jatropha curcas,2009-08-28
JN053422.1,,Begomovirus manihotis,Begomovirus manihotis,B5J1,DNA-A,"African cassava mosaic virus isolate B5J1 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Jatropha curcas,2009-08-28
JN053423.1,,Begomovirus manihotis,Begomovirus manihotis,B5J2,DNA-A,"African cassava mosaic virus isolate B5J2 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Jatropha curcas,2009-08-28
JN053424.1,,Begomovirus manihotis,Begomovirus manihotis,K1J16,DNA-A,"African cassava mosaic virus isolate K1J16 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Jatropha curcas,2009-08-28
JN053425.1,,Begomovirus manihotis,Begomovirus manihotis,K4J2,DNA-A,"African cassava mosaic virus isolate K4J2 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Jatropha curcas,2009-08-28
JN053426.1,,Begomovirus manihotis,Begomovirus manihotis,S5J1,DNA-A,"African cassava mosaic virus isolate S5J1 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Jatropha curcas,2009-08-28
JN053427.1,,Begomovirus manihotis,Begomovirus manihotis,K3J16,DNA-A,"African cassava mosaic virus isolate K3J16 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Jatropha curcas,2009-08-28
JN053428.1,,Begomovirus manihotis,Begomovirus manihotis,K4J20,DNA-A,"African cassava mosaic virus isolate K4J20 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Jatropha curcas,2009-08-28
JN053429.1,,Begomovirus manihotis,Begomovirus manihotis,S5J3,DNA-A,"African cassava mosaic virus isolate S5J3 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Jatropha curcas,2009-08-28
JN053430.1,,Begomovirus manihotis,Begomovirus manihotis,K4C1,DNA-A,"African cassava mosaic virus isolate K4C1 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Manihot esculenta,2009-08-28
JN053431.1,,Begomovirus manihotis,Begomovirus manihotis,S4C2,DNA-A,"African cassava mosaic virus isolate S4C2 segment DNA-A, complete sequence",2781,complete,Kenya,Kenya,Manihot esculenta,2009-08-28
JN165086.1,,African cassava mosaic virus-Ghana,Begomovirus manihotis,ACMV,DNA-B,"African cassava mosaic virus-Ghana isolate ACMV segment DNA-B, complete sequence",2725,complete,Ghana,Ghana,Manihot esculenta,2008
JN165088.1,,African cassava mosaic virus-Ghana,Begomovirus manihotis,ACMV,DNA-A,"African cassava mosaic virus-Ghana isolate ACMV segment DNA-A, complete sequence",2781,complete,Ghana,Ghana,Manihot esculenta,2008
GQ169505.1,,Begomovirus manihotis,Begomovirus manihotis,,DNA-A,"African cassava mosaic virus clone ACMV-[PK;Mul;Dar;06] segment DNA-A, complete sequence",2714,complete,Pakistan,Pakistan,Gossypium darwinii,2006-11
GQ204106.1,,Begomovirus manihotis,Begomovirus manihotis,,DNA-A,"African cassava mosaic virus clone ACMV/PK/Mul/Gos2/08 segment DNA-A, complete sequence",2782,complete,Pakistan: Multan,Pakistan,Gossypium gossypioides,2008-03
GQ204107.1,,Begomovirus manihotis,Begomovirus manihotis,,DNA-A,"African cassava mosaic virus clone ACMV/PK/Mul/Har/08 segment DNA-A, complete sequence",2784,complete,Pakistan: Multan,Pakistan,Gossypium harknessii,2008-03
GQ204108.1,,Begomovirus manihotis,Begomovirus manihotis,,DNA-A,"African cassava mosaic virus clone ACMV/PK/Mul/Som/08 segment DNA-A, complete sequence",2781,complete,Pakistan: Multan,Pakistan,Gossypium somalense,2008-03
GQ204109.1,,Begomovirus manihotis,Begomovirus manihotis,,DNA-A,"African cassava mosaic virus clone ACMV/PK/Mul/Sto/08 segment DNA-A, complete sequence",2781,complete,Pakistan: Multan,Pakistan,Gossypium stocksii,2008-03
FJ751233.1,,African cassava mosaic virus-cotton,Begomovirus manihotis,,,"African cassava mosaic virus-cotton clone ACMV-Punc19, complete genome",2756,complete,Pakistan,Pakistan,Gossypium hirsutum var. punctatum,2006-11
FJ751234.1,,African cassava mosaic virus-cotton,Begomovirus manihotis,,,"African cassava mosaic virus-cotton clone ACMV-Lob1, complete genome",2781,complete,Pakistan,Pakistan,Gossypium lobatum,2008-03
FJ751235.1,,African cassava mosaic virus-cotton,Begomovirus manihotis,,,"African cassava mosaic virus-cotton clone ACMV-Gos1, complete genome",2779,complete,Pakistan,Pakistan,Gossypium gossypioides,2008-03
FJ807631.1,,Begomovirus manihotis,Begomovirus manihotis,Angola:Funda:2008,DNA-A,"African cassava mosaic virus isolate Angola:Funda:2008 segment DNA-A, complete sequence",2783,complete,Angola,Angola,Manihot esculenta,2008-04-26
FM877473.1,,Begomovirus manihotis,Begomovirus manihotis,Burkina Faso-Kamboinse-2008,,"African cassava mosaic virus complete genome, isolate Burkina Faso-Kamboinse-2008",2781,complete,Burkina Faso,Burkina Faso,Manihot esculenta,2008-09
EU685318.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[NG:Mg:03],DNA-A,"African cassava mosaic virus isolate ACMV-[NG:Mg:03] segment DNA-A, complete sequence",2781,complete,Nigeria,Nigeria,Manihot glaziovii,
EU685320.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[NG:Ll:06],DNA-A,"African cassava mosaic virus isolate ACMV-[NG:Ll:06] segment DNA-A, complete sequence",2781,complete,Nigeria,Nigeria,Leucaena leucocephala,
EU685322.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[NG:So:03],DNA-A,"African cassava mosaic virus isolate ACMV-[NG:So:03] segment DNA-A, complete sequence",2781,complete,Nigeria,Nigeria,Senna occidentalis,
EU685324.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[NG:Rc:03],DNA-A,"African cassava mosaic virus isolate ACMV-[NG:Rc:03] segment DNA-A, complete sequence",2780,complete,Nigeria,Nigeria,Ricinus communis,
EU685325.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-[NG:Sb:07],DNA-A,"African cassava mosaic virus isolate ACMV-[NG:Sb:07] segment DNA-A, complete sequence",2781,complete,Nigeria,Nigeria,Glycine max,
EU685328.1,,Begomovirus manihotis,Begomovirus manihotis,ACMV-CM[NG:Cc:03],DNA-A,"African cassava mosaic virus isolate ACMV-CM[NG:Cc:03] segment DNA-A, complete sequence",2781,complete,Nigeria,Nigeria,Combretum confertum,
AF259894.1,,African cassava mosaic virus-[Ivory Coast],Begomovirus manihotis,,DNA-A,"African cassava mosaic virus-[Ivory Coast] DNA-A, complete sequence",2781,complete,Cote d'Ivoire,Cote d'Ivoire,,
AF259895.1,,African cassava mosaic virus-[Ivory Coast],Begomovirus manihotis,,DNA-B,"African cassava mosaic virus-[Ivory Coast] DNA-B, complete sequence",2727,complete,Cote d'Ivoire,Cote d'Ivoire,,
AF366902.1,,African cassava mosaic virus-[Cameroon-DO2],Begomovirus manihotis,,,"African cassava mosaic virus-[Cameroon-DO2] strain ACMV-CM/D02 component A, complete sequence",2781,complete,Cameroon: southwestern rainforest region,Cameroon,,
AF112352.1,,African cassava mosaic virus-[Cameroon],Begomovirus manihotis,,component A,"African cassava mosaic virus-[Cameroon] component A, complete sequence",2777,complete,Cameroon: southwestern rainforest region,Cameroon,,
AF112353.1,,African cassava mosaic virus-[Cameroon],Begomovirus manihotis,,component B,"African cassava mosaic virus-[Cameroon] component B, complete sequence",2726,complete,Cameroon: southwestern rainforest region,Cameroon,,
J02057.1,,African cassava mosaic virus,Begomovirus manihotis,West Kenyan 844,DNA1,"African cassava mosaic virus isolate West Kenyan 844 segment DNA1, complete sequence",2779,complete,,,Manihot esculenta,
J02058.1,,African cassava mosaic virus,Begomovirus manihotis,West Kenyan 844,DNA2,"African cassava mosaic virus isolate West Kenyan 844 segment DNA2, complete sequence",2724,complete,,,Manihot esculenta,
